	invite		دعوت		9.226765384615385E-6
	invitations		دعوتنامه		4.323949230769231E-6
	invitees		زیباشناختی		1.2172384615384615E-7
	invocation		نیایش		1.1194369230769231E-6
	inviting		دعوت		2.17078E-6
	invoices		فاکتورهای		1.9315823076923077E-6
	iodine		ید		1.0396061538461539E-6
	inzaghi		اینزاگی		1.6043076923076923E-8
	inward		باطن		1.2463184615384616E-6
	involvement		دخالت		1.1646787692307693E-5
	inyo		اینیو		2.2283846153846155E-7
	ioannis		یوانیس		1.6389923076923077E-7
	ioannina		یوآنینا		8.427615384615385E-8
	iodide		یدید		3.435653846153846E-7
	ionization		یونش		7.582515384615385E-7
	ion		یونی		9.287828461538462E-6
	iolaus		یولائوس		3.566230769230769E-8
	ioffe		ایوف		3.1946153846153846E-8
	ionian		ایونی		2.6262615384615387E-7
	ionians		ایونیان		4.054230769230769E-8
	ionosphere		یونوسفر		2.5254846153846154E-7
	ionized		یونیزه		2.922453846153846E-7
	iota		یوتا		4.796846153846154E-7
	iron		آهن		2.5040285384615385E-5
	iraq		عراق		4.114716307692308E-5
	ira		آیرا		4.023611538461538E-6
	ipod		آیپاد		2.8450176153846152E-5
	ipanema		ایپانما		2.008276923076923E-7
	ipad		آیپد		2.2998461538461538E-8
	iphigenia		ایفیگنیا		4.3051538461538465E-8
	iphone		آیفون		3.922153846153846E-8
	ipswich		ایپسویچ		1.6604984615384614E-6
	ipoh		ایپوه		1.162476923076923E-7
	ippon		ایپون		2.761076923076923E-8
	iqbal		اقبال		3.3656923076923076E-7
	iran		سوادکوه		1.8249903076923078E-5
	irakli		ایراکلی		2.547923076923077E-8
	iraj		ایرج		2.086E-8
	iram		ارم		6.473615384615385E-8
	iranian		ایرانیان		3.606066923076923E-6
	irani		ایرانی		1.2167384615384615E-7
	iranians		ایرانیان		4.949192307692307E-7
	iranica		ایرانیکا		2.8173076923076923E-8
	iridium		ایریدیم		6.216176923076923E-7
	ireland		ایرلند		4.369585461538462E-5
	iras		ایراس		5.768946153846154E-7
	iraqi		عراقی		1.0768754615384615E-5
	irby		اربی		1.1527538461538461E-7
	irbid		اربد		1.8786153846153846E-8
	irfan		عرفان		1.7802E-7
	irene		ایرن		2.1772207692307694E-6
	iridaceae		زنبقیان		2.2984615384615384E-8
	irish		ایرلندی		1.9736980769230768E-5
	iringa		ایرینگا		1.8414615384615383E-8
	irina		ایرینا		5.374346153846153E-7
	iris		زنبق		3.74973E-6
	irkutsk		ایرکوتسک		1.6535076923076922E-7
	irix		ایریکس		7.915838461538462E-7
	irma		ایرما		5.376584615384615E-7
	irving		ایروینگ		3.1379869230769233E-6
	irrelevant		نامربوط		2.5115030769230768E-6
	irony		طنز		1.7016869230769231E-6
	irons		آیرونز		2.3970453846153847E-6
	ironing		اتو		1.5458353846153846E-6
	irrational		غیرمنطقی		1.0225838461538462E-6
	iroquois		ایروکوا		5.102076923076923E-7
	irregular		نامنظم		2.3829869230769233E-6
	irrigation		آبیاری		4.485287692307692E-6
	irreverent		هتاک		3.4349384615384616E-7
	irresistible		قاهر		9.724453846153846E-7
	irrigate		آبیاری		1.3656307692307693E-7
	irv		ایرو		2.850553846153846E-7
	irshad		ارشاد		5.660230769230769E-8
	irvine		ارواین		3.3643130769230767E-6
	isadora		ایزادورا		1.552953846153846E-7
	isabel		ایزابل		1.5418830769230768E-6
	isaac		ایزاک		4.0934646153846156E-6
	irwin		آروین		2.043886923076923E-6
	isaacs		ایساکس		4.643546153846154E-7
	isabella		ایزابلا		1.6291476923076923E-6
	isabela		ایزابلا		1.0554615384615384E-7
	isabelle		ایزابل		7.944446153846153E-7
	isakson		ایزاکسون		6.595E-8
	isaiah		اشعیا		2.2405353846153847E-6
	isaf		آیساف		2.2012538461538461E-7
	isaev		ایساو		1.1246923076923077E-8
	isaias		ایسایاس		3.6608461538461535E-8
	isar		ایزار		6.488846153846154E-8
	isao		ایسائو		8.933538461538462E-8
	iscariot		اسخریوطی		6.163769230769231E-8
	issues		مسائل		1.1546636461538462E-4
	island		جزیره		7.870538307692307E-5
	ishihara		ایشیهارا		8.282692307692308E-8
	isha		ایشا		1.7694153846153847E-7
	iserlohn		ایزلون		1.8384615384615386E-8
	ise		ایسه		5.693123076923077E-7
	ischia		ایسکیا		2.7036153846153847E-7
	isengard		آیزنگارد		6.511769230769231E-8
	iseult		ایزولت		4.177E-8
	isernia		ایسرنیا		2.167076923076923E-8
	isfahan		اصفهان		1.3158461538461538E-7
	ishi		saj		9.209538461538461E-8
	ishaq		اسحاق		5.443769230769231E-8
	isham		ایشام		1.2900923076923078E-7
	isherwood		ایشروود		8.544461538461539E-8
	ishida		ایشیدا		1.7552461538461539E-7
	ishibashi		ایشیباشی		5.268923076923077E-8
	ishigaki		ایشیگاکی		2.8167692307692307E-8
	isil		داعش		2.6912307692307694E-8
	ishtar		ایشتار		1.1585076923076923E-7
	ishikawa		ایشیکاوا		2.750253846153846E-7
	ishii		ایشی		2.7343307692307694E-7
	ishmael		اسماعیل		3.401969230769231E-7
	isidore		ایزیدور		1.4353153846153847E-7
	isiah		آیزیاه		1.1620307692307693E-7
	isidro		ایسیدرو		1.5590307692307692E-7
	islam		اسلام		8.626724615384616E-6
	isis		مطلب		2.475846153846154E-6
	isin		ایسن		2.468107692307692E-7
	isla		اسلا		9.933146153846155E-7
	islamism		اسلامگرایی		1.1752153846153846E-7
	islamic		مسلمانها		9.645786923076923E-6
	islamist		اسلامگرا		5.620746153846153E-7
	isometric		ایزومتریک		3.1181153846153846E-7
	iso		ایزو		1.5944726923076924E-5
	ism		صفوی		1.1292292307692307E-6
	islands		جزایر		5.482255769230769E-5
	isle		آیل		7.4724269230769235E-6
	islington		ایزلینگتون		8.877476923076923E-7
	ismailia		اسماعیلیه		2.2026153846153847E-8
	ismail		اسماعیل		5.054023076923077E-7
	ismael		اسماعیل		1.8183076923076922E-7
	isna		ایسنا		6.951461538461539E-8
	ismene		ایسمنه		1.516E-8
	isner		ایسنر		1.1178461538461538E-8
	isolated		منزوی		7.247463846153846E-6
	isocyanate		ایزوسیانات		7.174923076923076E-8
	isobel		ایزابل		2.3686153846153847E-7
	isocrates		ایسوکراتس		2.1096153846153848E-8
	isola		ایزولا		2.5857153846153845E-7
	isolde		ایزولد		6.051330769230769E-7
	isolation		انزوا		5.357168461538461E-6
	isolationism		انزواطلبی		8.557E-8
	isomer		ایزومر		1.826523076923077E-7
	isoleucine		ایزولوسین		1.3072692307692307E-7
	isomerase		ایزومراز		2.9064692307692307E-7
	israel		اسراییل		3.0393891538461537E-5
	isotope		ایزوتوپ		9.107515384615385E-7
	isopropyl		ایزوپروپیل		2.1304E-7
	isoniazid		ایزونیازید		1.515553846153846E-7
	isomorphism		یکریختی		4.4348615384615386E-7
	isoprene		ایزوپرن		6.613230769230769E-8
	isospin		ایزواسپین		8.042076923076923E-8
	isothiocyanate		ایزوتیوسیانات		5.617153846153846E-8
	isotropic		همسانگرد		4.1766384615384614E-7
	isotopes		ایزوتوپهای		7.961992307692308E-7
	isra		اسرائیل		6.878692307692308E-8
	issue		مسئله		9.879012E-5
	israelis		اسرائیلیها		1.3970153846153847E-6
	israeli		اسراییل		8.724270769230769E-6
	issachar		یساکار		3.9347692307692305E-8
	issuer		فرستنده		2.300143846153846E-6
	items		موارد		2.5423486538461536E-4
	italy		ایتالیا		4.6369585384615384E-5
	italian		ایتالیایی		3.001309E-5
	isuzu		ایسوزو		2.6258153846153845E-6
	istria		ایستریا		1.1511384615384615E-7
	istanbul		استانبول		4.0121707692307695E-6
	istvan		ایستوان		1.199523076923077E-7
	itagaki		ایتاگاکی		1.8955384615384617E-8
	itachi		ایتاچی		3.507E-8
	italia		ایتالیا		4.236561538461538E-6
	italicised		ایتالیک		4.774615384615385E-8
	italic		کج		4.898837692307693E-6
	italo		ایتالو		2.005153846153846E-7
	item		فقره		2.2810379615384615E-4
	itasca		ایتاسکا		3.6007692307692307E-7
	itami		ایتامی		2.5614615384615385E-8
	itamar		ایتامار		5.7478461538461536E-8
	itanium		ایتانیوم		7.501223076923077E-7
	itching		خارش		9.284469230769231E-7
	itch		خارش		7.5882E-7
	itchy		خارش		9.092053846153846E-7
	ives		ایوس		1.1055515384615385E-6
	ivan		ایوان		3.3707130769230768E-6
	itunes		آیتونز		5.568922307692308E-6
	itinerary		سفرنامه		2.4372E-6
	ithaca		ایتاکا		1.9546907692307694E-6
	iterations		تکرارها		9.552115384615384E-7
	itochu		ایتاچو		4.910846153846154E-8
	ito		ایتو		1.1169292307692308E-6
	itraconazole		ایتراکونازول		1.0858615384615385E-7
	iuka		ایوکا		7.105538461538462E-8
	itza		ایتزا		9.835538461538462E-8
	iupac		آیوپاک		2.238546153846154E-7
	ivanov		ایوانف		4.499830769230769E-7
	ivanhoe		آیوانهو		3.876692307692308E-7
	ivana		ایوانا		2.1220153846153846E-7
	ivano		ایوانو		5.4936923076923075E-8
	iveco		اویکو		2.581992307692308E-7
	ivanovich		ایوانوویچ		7.331230769230769E-8
	ivanova		ایوانووا		9.204307692307693E-8
	ivar		ایوار		1.8498E-7
	iverson		آیورسن		6.612638461538461E-7
	iver		آیور		1.509953846153846E-7
	iwata		ایواتا		1.6357384615384615E-7
	ivory		عاج		5.49745E-6
	ivo		ایوو		3.711176923076923E-7
	ivica		ایویکا		6.844461538461538E-8
	ivor		آیوور		2.9268615384615386E-7
	ivy		پیچک		3.017303076923077E-6
	ivrea		ایوریا		3.1673076923076924E-8
	iwakura		ایواکورا		1.2263076923076923E-8
	iwaki		ایواکی		3.801692307692308E-8
	iwasaki		ایواساکی		9.866846153846154E-8
	izard		ایزارد		6.948307692307692E-8
	iyad		ایاد		7.112384615384615E-8
	iwate		ایواته		7.781153846153846E-8
	iyar		ایار		2.6025384615384616E-8
	izmir		ازمیر		4.694915384615385E-7
	izhevsk		ایژوسک		2.736230769230769E-8
	izumi		ایزومی		4.472776923076923E-7
	izumo		ایزومو		2.8235384615384614E-8
	jewelry		جواهر		5.5828245384615386E-5
	january		ژانویه		2.3872759E-4
	jake		جیک		4.873748461538461E-6
	jacobs		جیکوبز		3.3658484615384613E-6
	jack		جک		3.594486846153846E-5
	jabbar		جبار		8.800538461538462E-8
	jab		جب		5.60286923076923E-7
	jaap		یاپ		1.9258615384615383E-7
	jaan		یان		9.868692307692307E-8
	jabal		جبل		4.931923076923077E-8
	jacaranda		جاکاراندا		1.0317076923076923E-7
	jaber		جابر		9.826076923076923E-8
	jablonsky		جابلونسکی		1.269923076923077E-8
	jacinto		جاسینتو		4.940707692307693E-7
	jackson		جکسون		2.681615923076923E-5
	jacket		ژاکت		1.3266156923076922E-5
	jackal		شغال		3.1592E-7
	jackdaw		جکداو		4.3456923076923074E-8
	jackie		جکی		4.37934E-6
	jackman		جکمن		4.466953846153846E-7
	jacob		جاکوب		6.241564615384615E-6
	jacksonville		جکسونویل		8.78405846153846E-6
	jacobin		ژاکوبن		3.4563076923076926E-8
	jacobi		جاکوبی		4.1990076923076923E-7
	jacobo		جاکوبو		5.846923076923077E-8
	jagan		جگان		4.0553846153846155E-8
	jacuzzi		جکوزی		2.96547E-6
	jacopo		جاکوپو		1.0398769230769231E-7
	jacobson		جاکوبسون		1.13944E-6
	jacobsen		یاکوبسن		6.005384615384616E-7
	jacobus		یاکوبوس		1.7854076923076922E-7
	jacques		ژاک		3.7171846153846156E-6
	jacqueline		ژاکلین		1.6685438461538462E-6
	jacquet		ژاکه		1.0133153846153846E-7
	jafar		جعفر		8.745769230769231E-8
	jae		جه		5.767053846153846E-7
	jadwiga		یادویگا		2.323846153846154E-8
	jaeger		ایگر		7.118707692307692E-7
	jaffa		یافا		2.6694E-7
	jafari		جعفری		2.755230769230769E-8
	jag		جگ		9.305469230769231E-7
	jail		زندان		5.781503846153846E-6
	jah		جاه		5.785884615384615E-7
	jaguar		جگوار		5.14453076923077E-6
	jagger		جگر		5.463307692307692E-7
	jaguars		جگوارز		9.88486153846154E-7
	jahangir		جهانگیر		4.8567692307692305E-8
	jahan		جهان		1.0437692307692308E-7
	jai		جای		7.584023076923077E-7
	jair		جایر		6.018384615384616E-8
	jails		زندانهای		5.626169230769231E-7
	jailer		زندانبان		1.230530769230769E-7
	jaipur		جیپور		1.1284207692307692E-6
	jakarta		جاکارتا		3.3616353846153844E-6
	jaish		الجیش		2.8841538461538462E-8
	jan		یان		2.8187399538461537E-4
	james		خامس		6.964283E-5
	jam		جم		9.591012307692307E-6
	jal		جال		3.304869230769231E-7
	jakob		یاکوب		8.303876923076923E-7
	jakobsson		یاکوبسون		3.4699230769230767E-8
	jalali		جلالی		2.808076923076923E-8
	jalal		جلال		1.5891307692307692E-7
	jalil		جلیل		5.323923076923077E-8
	jamaican		جامائیکا		1.1950153846153846E-6
	jamaica		جامائیکا		8.687663076923077E-6
	jamali		جمالی		4.859923076923077E-8
	jamal		جمال		6.789661538461539E-7
	jambi		جامبی		3.3244615384615384E-8
	jamison		جمیسون		5.487007692307692E-7
	jamie		جمی		6.408108461538461E-6
	jameson		جیمسون		1.8935061538461539E-6
	jamestown		جیمزتاون		1.4351738461538462E-6
	jamil		جمیل		1.1652E-7
	jammu		جامو		6.589138461538462E-7
	jamming		پارازیت		5.570515384615385E-7
	jamshedpur		جمشدپور		2.9704153846153844E-7
	jamshid		جمشید		2.5314615384615385E-8
	janice		جنیس		1.9019084615384616E-6
	janek		جانک		4.813076923076923E-8
	jane		جِین		1.5692963076923076E-5
	jana		جانا		8.525076923076923E-7
	janeiro		ژانیرو		2.03636E-6
	janez		یانز		6.722E-8
	janet		جانت		7.435467692307693E-6
	jang		جانگ		4.3504153846153844E-7
	janni		یانی		1.6615384615384617E-8
	janitor		سرایدار		4.352146153846154E-7
	janine		جنین		7.147130769230769E-7
	janjaweed		جنجوید		8.123923076923077E-8
	jans		یانس		1.1444230769230769E-7
	jannings		یانینگز		1.1016153846153846E-8
	jansson		یانسون		1.497123076923077E-7
	jeff		جف		1.9171621538461537E-5
	java		جاوه		4.258473E-5
	jarmusch		جارموش		8.872E-8
	japanese		ژاپنی		4.024688692307692E-5
	japan		ژاپن		6.239286538461539E-5
	janus		جانوس		6.533653846153846E-7
	jardine		جاردین		3.023923076923077E-7
	jar		کوزه		5.0378546153846155E-6
	japheth		یافث		3.0683846153846153E-8
	jara		خارا		1.1474307692307693E-7
	jarir		جریر		1.1716923076923077E-8
	jared		جارد		1.7231753846153846E-6
	jarman		جارمن		1.637123076923077E-7
	jarvis		جرویس		1.4228892307692307E-6
	jarre		ژار		1.4788076923076924E-7
	jarosz		یاروش		1.959230769230769E-8
	jaroslav		یاروسلاو		1.7969461538461538E-7
	jarrah		جراح		1.0455461538461538E-7
	jars		کوزه		1.9708923076923078E-6
	jarrett		جارت		9.321469230769231E-7
	jaruzelski		یاروزلسکی		1.0922307692307692E-8
	jason		جیسون		1.5859036153846154E-5
	jasmine		یاس		1.8784215384615384E-6
	jasmin		یاسمین		3.8333846153846156E-7
	jasna		یسنا		2.6932307692307693E-8
	jassim		جاسم		2.190076923076923E-8
	jasper		جاسپر		3.004446923076923E-6
	jaundice		زردی		3.396130769230769E-7
	jazz		جاز		2.3016032307692306E-5
	jaw		چونه		2.151746153846154E-6
	javascript		جاوااسکریپت		1.9820173846153846E-5
	javan		جاوه		4.206153846153846E-8
	javad		جواد		3.385076923076923E-8
	javelin		ژوبین		4.5852076923076925E-7
	javed		جاوید		1.2927230769230769E-7
	javid		جاوید		2.143E-8
	javert		ژاور		2.116307692307692E-8
	jay		جیجاق		1.3296454615384615E-5
	jaws		آرواره		1.543946923076923E-6
	jawad		جواد		7.249153846153846E-8
	jax		جکس		7.982661538461538E-7
	jayden		جیدن		1.0507615384615385E-7
	jaya		جایا		6.153407692307692E-7
	jayapura		جایاپورا		3.0255384615384615E-8
	jaynes		جینز		9.244692307692308E-8
	jean		ژان		1.7634932307692308E-5
	jealous		غیور		1.7150007692307693E-6
	jazzy		جزی		6.534284615384616E-7
	jealousy		رشک		9.425361538461539E-7
	jeddah		جده		3.3213384615384614E-7
	jeb		جب		5.8719E-7
	jeanne		ژان		1.9485976923076923E-6
	jed		جد		6.883061538461539E-7
	jeep		جیپ		6.574965384615384E-6
	jedi		جدای		2.7338507692307693E-6
	jeepers		جیپرز		2.129423076923077E-7
	jeon		جیون		1.0788538461538461E-7
	jen		جن		2.9409923076923076E-6
	jekyll		جکیل		4.7573307692307694E-7
	jefferson		جفرسون		9.116493076923078E-6
	jeffers		جفرز		3.395276923076923E-7
	jeffries		جفریز		4.115915384615385E-7
	jeffery		جفری		8.444776923076923E-7
	jehovah		یهوه		1.0542292307692308E-6
	jelling		روسکلید		3.893076923076923E-8
	jelinek		یلینک		3.4317384615384617E-7
	jelgava		یلگاوا		2.6693076923076922E-8
	jelle		یله		5.870076923076923E-8
	jelly		ژله		2.8450315384615386E-6
	jello		مسقطی		5.272061538461538E-7
	jemal		الجمل		1.8383846153846152E-8
	jennifer		جنیفر		1.6463373846153847E-5
	jenn		جن		1.02788E-6
	jenkinson		جنکینسون		1.0695E-7
	jena		ینا		5.948915384615384E-7
	jenks		جنکس		2.5027923076923075E-7
	jenner		جنر		2.8895E-7
	jenna		جینا		3.119186923076923E-6
	jenni		ژنی		3.9618076923076923E-7
	jenny		جنی		4.7065723076923075E-6
	jennings		جنینگز		2.3794546153846153E-6
	jensen		جنسن		3.355276923076923E-6
	jens		ینس		1.2226869230769231E-6
	jenson		جنسون		2.6730615384615383E-7
	jersey		جرسی		3.742980769230769E-5
	jeremy		جرمی		6.840058461538461E-6
	jer		جر		5.427607692307693E-7
	jeonju		جئونجو		2.1124615384615386E-8
	jeong		جونگ		3.903930769230769E-7
	jepsen		جپسن		4.1193076923076926E-8
	jere		یره		1.4190230769230769E-7
	jerash		جرش		2.027307692307692E-8
	jeremiah		ارمیا		2.193906923076923E-6
	jeroen		یرون		4.038476923076923E-7
	jericho		جریکو		9.45776923076923E-7
	jerez		جرز		3.032353846153846E-7
	jermaine		جرمین		4.3508E-7
	jerry		جری		1.0698637692307693E-5
	jerome		جروم		2.535172307692308E-6
	jesus		عیسی		2.6868508461538462E-5
	jess		جس		1.505203076923077E-6
	jerusalem		قدس		6.337413076923077E-6
	jerzy		یرژی		2.1145E-7
	jessica		جسیکا		1.0758033076923076E-5
	jessen		یسن		1.2242615384615385E-7
	jewel		جواهر		4.31067E-6
	jet		جت		1.2825961538461539E-5
	jew		یهودی		2.155616923076923E-6
	jewellery		زیورآلات		1.3664416153846153E-5
	journal		مجله		8.810169307692307E-5
	john		یوحنا		1.5357126461538461E-4
	job		شغل		1.366976376923077E-4
	jim		جیم		2.9887984615384614E-5
	jiang		جیانگ		1.0473923076923076E-6
	jews		یهود		8.007924615384616E-6
	jewish		یهودیان		1.7596335384615383E-5
	jewels		جواهر		2.0291353846153845E-6
	jewison		جویسون		4.305538461538462E-8
	jia		جیا		3.930423076923077E-7
	jhansi		جانسی		2.458261538461538E-7
	jian		ژیان		4.096169230769231E-7
	jiabao		جیابائو		9.130923076923078E-8
	jihad		جهاد		1.5760253846153847E-6
	jibril		جبرئیل		2.7938461538461538E-8
	jiangxi		جیانگشی		1.4673E-7
	jiangsu		جیانگسو		5.137415384615385E-7
	jiao		جایو		1.1615769230769231E-7
	jie		جیه		2.8756846153846155E-7
	jiddu		جیدو		1.5876923076923078E-8
	jigme		جیگمه		2.282230769230769E-8
	jihadist		جهادی		8.004923076923077E-8
	jihadi		جهادی		7.460307692307693E-8
	jill		جیل		5.068928461538462E-6
	jihlava		ییهلاوا		2.811846153846154E-8
	jira		جیرا		1.2672976923076924E-6
	jimenez		جیمنز		5.049638461538461E-7
	jimbo		جیمبو		2.9853538461538464E-7
	jima		جیما		2.227046153846154E-7
	jime		جیمه		1.2863846153846153E-8
	jing		جینگ		5.751969230769231E-7
	jinan		جینان		1.328976923076923E-7
	jindal		جیندال		9.105692307692308E-8
	jinn		پریان		1.7005615384615386E-7
	jintao		جینتائو		1.6656923076923078E-7
	joan		جوآن		6.369336153846154E-6
	joachim		یواخیم		8.1581E-7
	jiu		ژی		3.7040461538461537E-7
	jirga		جرگه		7.84776923076923E-8
	joakim		جوکیم		1.2524615384615384E-7
	joanna		جوانا		1.7589384615384615E-6
	joana		جوانا		6.099E-8
	joao		یوآو		3.0689153846153844E-7
	joannes		یوآنس		7.485153846153846E-8
	joaquin		خواکین		1.423866923076923E-6
	joe		جو		2.895595846153846E-5
	jobs		جابز		1.3928892692307692E-4
	jobim		ژوبیم		1.2944923076923077E-7
	jobeth		جوبت		1.523923076923077E-8
	jobless		بیکار		4.209553846153846E-7
	jockey		جوکی		1.9570984615384615E-6
	jochen		یوخن		3.1135153846153847E-7
	jocelyn		جاسلین		4.836615384615385E-7
	jock		جاک		1.1382653846153847E-6
	jodhpur		جوداپور		5.208276923076923E-7
	jodorowsky		خودوروفسکی		2.303E-8
	johann		یوهان		1.9140684615384617E-6
	joey		جویی		3.7888115384615383E-6
	joel		جوئل		7.549634615384615E-6
	joensuu		یوئنسو		8.703923076923076E-8
	johan		یوهان		1.4590292307692307E-6
	johannesburg		ژوهانسبورگ		2.9808576923076923E-6
	johannes		یوهانس		1.4145961538461538E-6
	johanna		یوحنا		8.339115384615385E-7
	johansson		جوهانسون		1.1183269230769232E-6
	johansen		یوهانسن		4.359076923076923E-7
	jones		جونز		3.0228564615384614E-5
	join		بپیوندید		1.340752323076923E-4
	johnson		جانسون		3.0923477692307695E-5
	johnny		جانی		1.031141E-5
	johnno		جانو		2.7284615384615386E-8
	johns		جانز		4.315616923076923E-6
	johnstown		جانزتاون		8.084038461538461E-7
	johnston		جانستون		3.950971538461539E-6
	johor		جوهور		3.7308692307692306E-7
	joke		جوک		6.956898461538462E-6
	joint		مفصل		2.9866966923076923E-5
	joining		پیوستن		8.158911538461539E-6
	joiner		وصال		8.389730769230769E-7
	joist		تیرچه		1.4979923076923076E-7
	joints		مفاصل		3.1369576923076924E-6
	joinville		جوینویل		3.065846153846154E-8
	jojo		جوجو		1.8437223076923077E-6
	joji		جوجی		2.4313846153846153E-8
	jolly		جالی		1.940070769230769E-6
	jokes		لطیفه		1.124838E-5
	joker		جوکر		1.1479376923076923E-6
	joli		ژولی		1.2290846153846153E-7
	joko		جوکو		1.7456923076923076E-8
	jolivet		ژولیوه		2.728846153846154E-8
	jonah		یونس		1.5711638461538462E-6
	jolson		جولسون		8.863153846153846E-8
	jomo		جومو		5.2386923076923075E-8
	jonathan		جاناتان		1.095061E-5
	jonas		جوناس		1.4950653846153846E-6
	joseph		یوسف		2.3296848461538463E-5
	jorge		خورخه		1.90085E-6
	jordan		جردن		1.8800973846153847E-5
	joomla		جوملا		2.2478876923076923E-6
	jong		جونگ		1.3627338461538462E-6
	joni		جونی		6.030723076923077E-7
	joost		یوست		2.206076923076923E-7
	joong		جونگ		4.925307692307692E-8
	joplin		جاپلین		1.675453076923077E-6
	jordanian		اردنی		8.969861538461538E-7
	jordana		جوردانا		1.461953846153846E-7
	jordy		یوردی		5.768923076923077E-8
	jordi		جوردی		3.7222923076923075E-7
	jordyn		جردین		2.998E-8
	jose		جوز		1.5709847692307694E-5
	jos		جوس		7.527884615384616E-7
	joris		یوریس		2.0822076923076923E-7
	jorgensen		یورگنسن		3.805046153846154E-7
	jory		ژوری		8.887923076923077E-8
	joschka		یوشکا		4.739230769230769E-8
	joseon		چوسان		2.206076923076923E-8
	josefa		خوزفا		4.1253846153846155E-8
	josep		جوزپ		1.7493076923076923E-7
	josip		یوسیپ		1.0928615384615385E-7
	joshua		جاشوا		5.398623846153846E-6
	josh		جاش		7.049152307692308E-6
	josephine		جوزفین		1.2693607692307692E-6
	joshi		جوشی		4.0757307692307695E-7
	josiane		ژوزین		1.8887692307692306E-8
	josiah		جوسایا		6.368807692307693E-7
	josie		جوزی		8.281215384615385E-7
	jostein		یوستین		4.230461538461539E-8
	joss		جاس		9.001384615384615E-7
	jospin		ژوسپن		3.8966153846153845E-8
	jost		جوست		2.2589923076923076E-7
	joubert		ژوبر		1.7194076923076923E-7
	josue		جوسو		4.714923076923077E-8
	jourdan		ژوردان		1.8767615384615385E-7
	jouett		جویت		1.067076923076923E-8
	july		ژوئیه		1.2051348076923077E-4
	judge		داوری		2.3773716923076922E-5
	juan		خوآن		8.036373846153847E-6
	jouve		ژوو		1.3138461538461539E-8
	journals		نشریات		1.6494826923076924E-5
	journalist		خبرنگار		4.534847692307692E-6
	journalism		نگاری		6.17628E-6
	journalists		خبرنگاران		5.896984615384615E-6
	journey		سفری		1.4796985384615384E-5
	journeys		سفرهای		2.116263846153846E-6
	joyce		جویس		4.1182461538461536E-6
	joy		شادمانی		1.2552196923076923E-5
	jovovich		یوویچ		1.6024153846153846E-7
	joya		جویا		1.2737307692307691E-7
	joyous		مسرور		6.071423076923077E-7
	joyful		مسرور		9.232307692307693E-7
	jrs		جرس		3.278869230769231E-7
	jubilant		شادمان		1.3461307692307692E-7
	jub		جوب		3.8528461538461535E-8
	juanes		خوانس		2.802976923076923E-7
	juana		خوانا		1.9758846153846153E-7
	juanita		جوانیتا		4.8084E-7
	jubail		الجبیل		2.9800769230769232E-8
	juba		جوبا		7.665538461538461E-8
	jubei		جوبی		4.8615384615384615E-8
	judas		یهودا		9.42056923076923E-7
	judah		جودا		9.869376923076923E-7
	juche		جوچه		3.756538461538461E-8
	judaism		یهودیت		2.3057115384615384E-6
	jude		جود		2.3800976923076923E-6
	judd		جاد		1.240126923076923E-6
	judea		یهودیه		2.8059076923076924E-7
	juice		شربت		8.441096153846154E-6
	judy		جودی		5.5451292307692304E-6
	judicial		قضایی		9.510725384615385E-6
	judges		داوران		8.397994615384615E-6
	judgement		قضاوت		2.8743346153846153E-6
	judgment		قضاوت		1.1918795384615384E-5
	judith		جودیت		3.7140761538461537E-6
	judiciary		قضائیه		3.879746923076923E-6
	judo		جودو		8.59036923076923E-7
	judson		جادسون		4.5428E-7
	juglans		گردوی		3.968E-8
	juggle		تردستی		2.913753846153846E-7
	juelz		جولز		6.472723076923077E-7
	juggling		تردستی		8.410792307692308E-7
	juhi		جوهی		4.063307692307692E-8
	jugs		کوزه		1.1071861538461538E-6
	juho		یوهو		2.0363846153846154E-8
	julia		جولیا		5.8125653846153845E-6
	juju		جوجو		1.9675846153846154E-7
	juilliard		جولیارد		1.464969230769231E-7
	juicy		آبدار		2.9068538461538463E-6
	jujitsu		جوجیتسو		9.668615384615384E-8
	juke		جوک		3.954607692307692E-7
	jujube		عناب		3.8227692307692306E-8
	jules		ژول		1.74508E-6
	julie		جولی		7.442235384615385E-6
	juliana		جولیانا		5.301669230769231E-7
	julian		جولین		4.303039230769231E-6
	julianus		ژولیانوس		1.1898461538461538E-8
	julio		جولیو		1.29302E-6
	juliet		جولیت		1.6157346153846154E-6
	julien		ژولین		8.448138461538462E-7
	juliette		ژولیت		5.250715384615385E-7
	julius		جولیوس		1.8325353846153845E-6
	just		فقط		3.560278223076923E-4
	june		ژوئن		1.2611676692307692E-4
	jun		ژون		6.858053076923077E-5
	jump		پرشی		3.3951877692307695E-5
	jumeirah		جمیرا		1.632776923076923E-7
	jumanji		جومانجی		8.315692307692308E-8
	jumblatt		جنبلاط		2.656076923076923E-8
	jumo		یومو		1.7734615384615383E-8
	jumping		پریدن		3.964896923076923E-6
	jumper		جهنده		3.651303846153846E-6
	jumpsuits		روپوش		5.6883846153846156E-8
	jumps		جهش		2.1485553846153847E-6
	jumpy		بیقرار		1.2937461538461539E-7
	junco		سازونشین		8.307E-8
	junaid		جنید		4.4326923076923075E-8
	junction		جانکشن		7.651463846153846E-6
	junk		شغال		4.980214615384615E-6
	junior		جونیور		2.2198106923076922E-5
	junichi		جونیچی		1.2301538461538461E-7
	jungle		جنگل		5.5011E-6
	jung		جونگ		1.5760646153846153E-6
